RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
598,0,3/31/2010,ADESA,2006,4,CHRYSLER,SEBRING V6,Tou,4D SEDAN LXI,GREEN,AUTO,1,Alloy,42558,AMERICAN,MEDIUM,CHRYSLER,5103,5642,8588,9155,5779,7018,9455,10556,NULL,NULL,52117,20166,VA,5690,0,905
599,1,3/31/2010,ADESA,2005,5,FORD,TAURUS,SE,4D SEDAN SE,GOLD,AUTO,1,Alloy,84663,AMERICAN,MEDIUM,FORD,3877,4893,6807,7973,3383,4538,6823,8068,NULL,NULL,52117,20166,VA,3655,0,983
600,0,3/31/2010,ADESA,2007,3,FORD,MUSTANG V6,Bas,2D COUPE,BLUE,AUTO,1,Alloy,72159,AMERICAN,SPORTS,FORD,11586,13079,15102,16096,12144,13932,15226,16967,NULL,NULL,52117,20166,VA,9725,0,803
601,0,3/31/2010,ADESA,2005,5,CHEVROLET,COBALT,LS,2D COUPE,SILVER,MANUAL,1,Alloy,88170,AMERICAN,COMPACT,GM,5092,6227,7769,8931,4088,5169,7043,8173,NULL,NULL,52117,20166,VA,5590,0,853
602,1,3/31/2010,ADESA,2005,5,CHEVROLET,IMPALA,Bas,4D SEDAN,BLUE,AUTO,NULL,NULL,82564,AMERICAN,LARGE,GM,4575,5760,7227,8973,4575,5760,7227,8973,NULL,NULL,52117,20166,VA,4980,0,2152
603,0,3/31/2010,ADESA,2004,6,PONTIAC,GRAND PRIX,GT,4D SEDAN GT2,SILVER,AUTO,2,Covers,61475,AMERICAN,LARGE,GM,5412,6750,8438,10829,4900,6261,7825,9229,NULL,NULL,52117,20166,VA,6800,0,1703
604,0,4/14/2010,ADESA,2006,4,FORD,FUSION 4C,S,4D SEDAN S,BLACK,AUTO,2,Covers,69967,AMERICAN,MEDIUM,FORD,7070,8601,10309,12073,6349,7673,10161,11843,NULL,NULL,17675,20166,VA,7210,0,728
605,1,4/14/2010,ADESA,2005,5,CHRYSLER,TOWN & COUNTRY FWD V,Tou,MINIVAN 3.8L,RED,AUTO,1,Alloy,65911,AMERICAN,VAN,CHRYSLER,7507,8736,10766,12325,6189,7671,9500,11869,NULL,NULL,17675,20166,VA,7820,0,1411
606,1,4/14/2010,ADESA,2003,7,PONTIAC,GRAND AM V6,SE,4D SEDAN SE1,WHITE,AUTO,1,Alloy,46648,AMERICAN,MEDIUM,GM,2900,3949,5396,6389,2401,3251,5398,6312,NULL,NULL,17675,20166,VA,4290,0,1769
607,0,4/14/2010,ADESA,2002,8,JEEP,LIBERTY 4WD V6,Ren,4D SUV RENEGADE,SILVER,AUTO,1,Alloy,94452,AMERICAN,SMALL SUV,CHRYSLER,6706,7660,9598,10964,5153,6342,8668,9950,NULL,NULL,17675,20166,VA,6910,0,1353
608,1,4/14/2010,ADESA,2001,9,SATURN,S SERIES,SL2,4D SEDAN SL2,RED,AUTO,2,Covers,65979,AMERICAN,COMPACT,GM,1815,2510,4485,5078,1935,2797,4425,5089,NULL,NULL,17675,20166,VA,3665,0,1711
609,0,4/14/2010,ADESA,2004,6,FORD,FREESTAR FWD V6,SE,PASSENGER 3.9L LX,GREY,AUTO,2,Covers,74990,AMERICAN,VAN,FORD,3132,3831,6088,6904,3909,4639,6933,7857,NULL,NULL,17675,20166,VA,4790,0,1506
610,1,4/14/2010,ADESA,2006,4,FORD,TAURUS,SEL,4D SEDAN SEL,GREY,AUTO,NULL,NULL,87344,AMERICAN,MEDIUM,FORD,5760,7314,10105,12831,5760,7314,10105,12831,NULL,NULL,17675,20166,VA,4065,0,983
611,0,4/14/2010,ADESA,2004,6,CHRYSLER,PACIFICA AWD,,4D SPORT TOURER,BLACK,AUTO,1,Alloy,79138,AMERICAN,CROSSOVER,CHRYSLER,7238,8621,10095,11912,6773,8162,10831,13053,NULL,NULL,17675,20166,VA,8190,0,1857
612,0,4/14/2010,ADESA,2005,5,HYUNDAI,ELANTRA,GLS,4D SEDAN,SILVER,AUTO,2,Covers,70734,OTHER ASIAN,MEDIUM,OTHER,4343,5340,7017,8148,4001,5006,7323,8255,NULL,NULL,17675,20166,VA,5300,0,569
613,0,4/14/2010,ADESA,2006,4,KIA,OPTIMA 4C,LX,4D SEDAN LX,GOLD,AUTO,2,Covers,68373,OTHER ASIAN,MEDIUM,OTHER,5400,6498,8232,9908,5137,6174,8558,9647,NULL,NULL,17675,20166,VA,7210,0,728
614,0,4/14/2010,ADESA,2006,4,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,BLUE,AUTO,2,Covers,58378,AMERICAN,MEDIUM,GM,7008,8255,10242,11396,6707,8137,9838,11661,NULL,NULL,17675,20166,VA,6310,0,837
615,0,4/28/2010,ADESA,2006,4,CHEVROLET,MALIBU 4C,LT,4D SEDAN LT,SILVER,AUTO,2,Covers,59741,AMERICAN,MEDIUM,GM,6336,7693,9514,11135,7102,8238,10547,11914,NULL,NULL,52117,20166,VA,7310,0,837
616,0,4/28/2010,ADESA,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,WHITE,AUTO,2,Covers,97627,TOP LINE ASIAN,MEDIUM,OTHER,7149,8406,10713,12242,5948,7453,9301,11044,NULL,NULL,52117,20166,VA,7100,0,765
617,0,4/28/2010,ADESA,2006,4,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,BLACK,AUTO,1,Alloy,87892,AMERICAN,LARGE,FORD,7511,9573,11457,13963,7268,8948,10987,12807,NULL,NULL,52117,20166,VA,7100,0,1633
618,1,4/28/2010,ADESA,2005,5,DODGE,DURANGO 4WD V8,SLT,4D SUV 4.7L,SILVER,AUTO,1,Alloy,76203,AMERICAN,MEDIUM SUV,CHRYSLER,8260,10207,12152,14064,8175,9846,12608,14222,NULL,NULL,52117,20166,VA,10125,0,1623
619,0,4/28/2010,ADESA,2004,6,FORD,EXPLORER 4WD V6,XLT,4D SUV 4.0L FFV XLT,GOLD,AUTO,1,Alloy,69857,AMERICAN,MEDIUM SUV,FORD,6539,8041,10465,11934,6365,7933,10410,12104,NULL,NULL,52117,20166,VA,9325,0,1508
620,0,4/28/2010,ADESA,2004,6,CHRYSLER,PACIFICA AWD,,4D SPORT TOURER,BLUE,AUTO,1,Alloy,75982,AMERICAN,CROSSOVER,CHRYSLER,7118,8414,10682,12055,6773,8162,10831,13053,NULL,NULL,52117,20166,VA,9525,0,1857
621,0,4/28/2010,ADESA,2003,7,FORD,WINDSTAR FWD V6,SEL,4D PASSENGER 3.8L SEL,GREEN,AUTO,1,Alloy,97399,AMERICAN,VAN,FORD,3997,5125,7149,8154,3968,5413,7545,9959,NULL,NULL,52117,20166,VA,4680,0,2506
622,0,4/28/2010,ADESA,2002,8,MERCURY,SABLE,GS,4D SEDAN GS,SILVER,AUTO,2,Covers,95864,AMERICAN,MEDIUM,FORD,2252,3068,4812,5563,2372,3300,5250,6272,NULL,NULL,52117,20166,VA,3555,0,1353
623,1,4/28/2010,ADESA,2005,5,CHEVROLET,EQUINOX AWD V6,LS,4D SUV LS,RED,AUTO,1,Alloy,53035,AMERICAN,MEDIUM SUV,GM,7444,8792,11161,12447,7832,9151,11474,12716,NULL,NULL,52117,20166,VA,9020,0,1169
624,0,5/12/2010,ADESA,2003,7,TOYOTA,HIGHLANDER 2WD V6,Lim,4D SPORT UTILITY,BLUE,AUTO,1,Alloy,76322,TOP LINE ASIAN,MEDIUM SUV,OTHER,8348,9476,12432,14517,7603,8813,11665,13373,NULL,NULL,20740,20166,VA,9735,0,869
625,0,5/12/2010,ADESA,2005,5,TOYOTA,CAMRY 4C,Bas,4D SEDAN,SILVER,AUTO,2,Covers,61538,TOP LINE ASIAN,MEDIUM,OTHER,7304,8126,10361,11789,7348,8223,10890,12317,NULL,NULL,20740,20166,VA,8730,0,533
626,0,5/12/2010,ADESA,2004,6,CHEVROLET,TRAILBLAZER EXT 4WD,Nor,4D SUV 4.2L LS,GREEN,AUTO,1,Alloy,74655,AMERICAN,MEDIUM SUV,GM,7445,8772,11203,12390,7418,9733,11263,13504,NULL,NULL,20740,20166,VA,9635,0,1974
627,0,5/12/2010,ADESA,2005,5,HYUNDAI,ELANTRA,GLS,4D SEDAN,WHITE,AUTO,2,Covers,82543,OTHER ASIAN,MEDIUM,OTHER,3884,4998,6821,8597,4087,5192,7611,8709,NULL,NULL,20740,20166,VA,5190,0,594
628,0,5/12/2010,ADESA,2006,4,HYUNDAI,SONATA V6,GLS,4D SEDAN GLS,BLUE,AUTO,1,Alloy,62602,OTHER ASIAN,MEDIUM,OTHER,6617,7848,10199,11460,6554,7937,9788,11295,NULL,NULL,20740,20166,VA,8330,0,728
629,0,5/12/2010,ADESA,2006,4,MITSUBISHI,LANCER,ES,4D SEDAN ES,RED,AUTO,2,Covers,80135,OTHER ASIAN,COMPACT,OTHER,4991,6520,8047,9843,5355,6714,8798,10332,NULL,NULL,20740,20166,VA,4990,0,594
630,0,5/12/2010,ADESA,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,BLACK,AUTO,2,Covers,62070,TOP LINE ASIAN,MEDIUM,OTHER,8590,10316,12426,13738,7813,9250,11633,13264,NULL,NULL,20740,20166,VA,8730,0,630
631,0,5/12/2010,ADESA,2005,5,CHRYSLER,PACIFICA FWD,Tou,4D SPORT,BLUE,AUTO,1,Alloy,77870,AMERICAN,CROSSOVER,CHRYSLER,6639,8129,10096,11475,6616,8006,10078,11508,NULL,NULL,20740,20166,VA,8020,0,1389
632,0,5/12/2010,ADESA,2006,4,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.9L,SILVER,AUTO,1,Alloy,81270,AMERICAN,LARGE,GM,7470,9440,10915,13035,6707,8272,10586,12235,NULL,NULL,20740,20166,VA,7420,0,2152
633,0,5/12/2010,ADESA,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,GREY,AUTO,1,Alloy,60403,AMERICAN,MEDIUM,CHRYSLER,7349,8696,11200,12215,6965,8310,10779,11785,NULL,NULL,20740,20166,VA,7210,0,825
634,1,6/2/2010,ADESA,2005,5,NISSAN,MAXIMA,SE,4D SEDAN SE,SILVER,AUTO,NULL,NULL,81495,TOP LINE ASIAN,LARGE,OTHER,9002,10810,13174,15207,9002,10810,13174,15207,NULL,NULL,52117,20166,VA,10110,0,1243
635,1,6/2/2010,ADESA,2002,8,GMC,ENVOY XL 4WD 6C,SLE,4D UTILITY 4.2L SLE,RED,AUTO,NULL,NULL,92263,AMERICAN,MEDIUM SUV,GM,6125,7115,9228,9846,6125,7115,9083,9766,NULL,NULL,52117,20166,VA,7080,0,2651
636,0,6/2/2010,ADESA,2001,9,NISSAN,ALTIMA,GXE,4D SEDAN GXE,BLUE,AUTO,2,Covers,90703,TOP LINE ASIAN,MEDIUM,OTHER,3152,4123,5465,7149,2677,3651,5051,6083,NULL,NULL,52117,20166,VA,3950,0,1065
637,0,6/2/2010,ADESA,2006,4,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.5L,BLUE,AUTO,1,Alloy,71142,AMERICAN,LARGE,GM,7111,8483,10531,12166,5899,7155,8975,10798,NULL,NULL,52117,20166,VA,7790,0,1974
638,0,6/2/2010,ADESA,2007,3,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L,RED,AUTO,1,Alloy,77246,AMERICAN,LARGE,GM,8285,9736,11976,13746,8772,10422,13014,14604,NULL,NULL,52117,20166,VA,7320,0,1974
639,0,6/9/2010,ADESA,2005,5,DODGE,DURANGO 4WD V8,SLT,4D SUV 5.7L SLT,SILVER,AUTO,1,Alloy,97341,AMERICAN,MEDIUM SUV,CHRYSLER,9692,11780,13502,15203,9807,12610,13965,16520,NULL,NULL,52117,20166,VA,8020,0,1918
640,0,6/9/2010,ADESA,2002,8,FORD,MUSTANG V6,Bas,2D COUPE,BLUE,AUTO,1,Alloy,34858,AMERICAN,SPORTS,FORD,3942,5071,6335,8070,3673,4739,6736,8182,NULL,NULL,52117,20166,VA,7210,0,882
641,0,6/9/2010,ADESA,2001,9,FORD,EXPEDITION 4WD V8,XLT,4D SUV 5.4L XLT,RED,AUTO,1,Alloy,88379,AMERICAN,LARGE SUV,FORD,4533,5473,7975,9074,3418,4657,7217,8154,NULL,NULL,52117,20166,VA,7210,0,1803
642,0,6/9/2010,ADESA,2004,6,DODGE,STRATUS V6,SE,4D SEDAN SE,SILVER,AUTO,2,Covers,34095,AMERICAN,MEDIUM,CHRYSLER,3500,4838,7284,10068,3936,6050,6978,9393,NULL,NULL,52117,20166,VA,5300,0,882
643,1,6/9/2010,ADESA,2005,5,PONTIAC,GRAND PRIX,Bas,4D SEDAN,RED,AUTO,NULL,NULL,61966,AMERICAN,LARGE,GM,5223,6620,8302,9712,5223,6620,8302,9712,NULL,NULL,52117,20166,VA,6310,0,1703
644,0,6/9/2010,ADESA,2006,4,PONTIAC,G6 4C,Bas,4D SEDAN SE,BLACK,AUTO,2,Covers,70295,AMERICAN,MEDIUM,GM,6269,7494,9498,10789,6024,7194,9526,10638,NULL,NULL,52117,20166,VA,6100,0,1038
645,0,6/9/2010,ADESA,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,GREEN,AUTO,2,Covers,86204,TOP LINE ASIAN,MEDIUM,OTHER,7933,9576,11429,13401,7253,8704,10885,12477,NULL,NULL,52117,20166,VA,7920,0,723
646,0,6/9/2010,ADESA,2005,5,CHRYSLER,PT CRUISER,Bas,4D SEDAN,GOLD,AUTO,2,Covers,52257,AMERICAN,MEDIUM,CHRYSLER,4063,5216,7574,8756,3490,4500,7219,8099,NULL,NULL,52117,20166,VA,5700,0,1086
647,0,6/16/2010,ADESA,2002,8,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,2,Covers,74734,AMERICAN,MEDIUM,CHRYSLER,2602,3470,5481,6325,2403,3171,5431,6148,NULL,NULL,19619,20166,VA,4140,0,1689
648,0,6/16/2010,ADESA,2005,5,SUZUKI,RENO,EX,4D SEDAN,SILVER,AUTO,1,Alloy,83066,OTHER ASIAN,COMPACT,OTHER,3609,4755,6494,7431,2771,3559,5295,6250,NULL,NULL,19619,20166,VA,4645,0,594
649,0,6/16/2010,ADESA,2002,8,SUZUKI,XL-7 4WD,Bas,4D SPORT UTILITY,SILVER,AUTO,1,Alloy,73525,OTHER ASIAN,MEDIUM SUV,OTHER,3183,3687,6476,6888,3118,4062,6631,7871,NULL,NULL,19619,20166,VA,6370,0,1923
650,0,6/16/2010,ADESA,2002,8,MINI,COOPER,Bas,2D COUPE,YELLOW,MANUAL,1,Alloy,74398,OTHER,COMPACT,OTHER,5913,7152,9290,10523,6314,7223,9636,10680,NULL,NULL,19619,20166,VA,6770,0,3276
651,0,6/16/2010,ADESA,2007,3,NISSAN,VERSA,S,4D HATCHBACK S,GREY,AUTO,2,Covers,71158,TOP LINE ASIAN,COMPACT,OTHER,6593,7651,10501,11297,6721,7929,10407,11620,NULL,NULL,19619,20166,VA,7170,0,686
652,1,6/16/2010,ADESA,2004,6,HONDA,ACCORD V6,EX,2D COUPE EX AUTO,WHITE,AUTO,1,Alloy,83292,TOP LINE ASIAN,MEDIUM,OTHER,7034,8699,10674,12210,6452,7953,10612,11842,NULL,NULL,19619,20166,VA,8290,0,1243
653,0,6/16/2010,ADESA,2002,8,HONDA,ACCORD 4C,SE,4D SEDAN SE AUTO,BLACK,AUTO,1,Alloy,80228,TOP LINE ASIAN,MEDIUM,OTHER,4344,5042,7331,8264,4437,5416,7701,8433,NULL,NULL,19619,20166,VA,6300,0,894
654,0,6/16/2010,ADESA,2004,6,MINI,COOPER,Bas,2D COUPE,YELLOW,AUTO,1,Alloy,81188,OTHER,COMPACT,OTHER,8329,9794,11857,13597,8266,9572,11722,12671,NULL,NULL,19619,20166,VA,7580,0,3265
655,0,6/23/2010,ADESA,2006,4,CHEVROLET,MALIBU V6,LT,4D SEDAN LT,GOLD,AUTO,2,Covers,86677,AMERICAN,MEDIUM,GM,5810,7329,9437,10831,6065,7570,9367,11078,NULL,NULL,52117,20166,VA,5640,0,1373
656,0,6/23/2010,ADESA,2007,3,CHRYSLER,PT CRUISER,Tou,4D SEDAN,BLACK,AUTO,2,Covers,42835,AMERICAN,MEDIUM,CHRYSLER,5919,6964,9186,10143,5501,6545,9242,10028,NULL,NULL,52117,20166,VA,6240,0,975
657,0,6/23/2010,ADESA,2007,3,MITSUBISHI,GALANT 4C,ES,4D SEDAN ES HIGHLINE,GREY,AUTO,1,Alloy,60885,OTHER ASIAN,MEDIUM,OTHER,7838,8809,11312,12714,7435,8267,11033,11783,NULL,NULL,52117,20166,VA,7960,0,533
658,1,6/23/2010,ADESA,2003,7,PONTIAC,GRAND AM 4C,SE,4D SEDAN SE1,GREEN,AUTO,1,Alloy,98674,AMERICAN,MEDIUM,GM,2788,4010,5297,7618,2469,3530,5544,6773,NULL,NULL,52117,20166,VA,4330,0,2074
659,0,6/23/2010,ADESA,2002,8,DODGE,DURANGO 2WD V8,SLT,4D SUV 5.9L SLT,GREY,AUTO,1,Alloy,82121,AMERICAN,MEDIUM SUV,CHRYSLER,3795,4907,7000,9052,3924,5028,7364,8457,NULL,NULL,52117,20166,VA,5540,0,1803
660,0,6/23/2010,ADESA,2007,3,HYUNDAI,SONATA 4C,GLS,4D SEDAN,BLACK,AUTO,1,Alloy,89062,OTHER ASIAN,MEDIUM,OTHER,7514,8842,11477,13505,7745,9080,11067,12305,NULL,NULL,52117,20166,VA,7860,0,853
661,0,6/30/2010,ADESA,2005,5,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,BLACK,AUTO,1,Alloy,70786,AMERICAN,MEDIUM SUV,GM,7735,9129,11892,13339,7242,9020,12244,15250,NULL,NULL,52117,20166,VA,7770,0,1155
662,0,6/30/2010,ADESA,2004,6,DODGE,DURANGO 2WD V8,ST,4D SUV 4.7L,WHITE,AUTO,2,Covers,80195,AMERICAN,MEDIUM SUV,CHRYSLER,6626,7914,10005,11257,5496,6492,10040,10689,NULL,NULL,52117,20166,VA,6960,0,1503
663,0,6/30/2010,ADESA,2007,3,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,BLUE,AUTO,2,Covers,77890,AMERICAN,MEDIUM,GM,7443,8332,10788,11708,7276,8527,11084,12413,NULL,NULL,52117,20166,VA,6630,0,1038
664,0,6/30/2010,ADESA,2005,5,CHEVROLET,1500 SILVERADO PICKU,Bas,EXT CAB 5.3L,RED,AUTO,1,Alloy,54557,AMERICAN,LARGE TRUCK,GM,9293,12015,13459,16220,7353,9595,11686,14145,NULL,NULL,52117,20166,VA,9960,0,920
665,1,6/30/2010,ADESA,2004,6,CHEVROLET,MALIBU V6,LT,4D SEDAN LT,BLUE,AUTO,NULL,NULL,92589,AMERICAN,MEDIUM,GM,5149,6631,8069,9522,5147,6677,8045,9212,NULL,NULL,52117,20166,VA,5720,0,1485
666,1,6/30/2010,ADESA,2007,3,PONTIAC,G6 V6,GT,4D SEDAN GT,GREEN,AUTO,NULL,NULL,48508,AMERICAN,MEDIUM,GM,8516,10171,12299,13872,8516,10171,12299,13872,NULL,NULL,52117,20166,VA,8270,0,905
667,0,6/30/2010,ADESA,2005,5,CHEVROLET,COBALT,LS,4D SEDAN,WHITE,MANUAL,1,Alloy,48952,AMERICAN,COMPACT,GM,4348,5339,7726,8782,4102,5067,6863,8002,NULL,NULL,52117,20166,VA,5320,0,623
668,0,6/30/2010,ADESA,2005,5,HYUNDAI,ELANTRA,GLS,4D SEDAN,WHITE,AUTO,2,Covers,70735,OTHER ASIAN,MEDIUM,OTHER,4076,5016,7043,8391,3860,4892,6961,8186,NULL,NULL,52117,20166,VA,5140,0,569
669,0,7/7/2010,ADESA,2005,5,CHRYSLER,PACIFICA AWD,Tou,4D SPORT TOURING,BLUE,AUTO,1,Alloy,86168,AMERICAN,CROSSOVER,CHRYSLER,7514,9560,11261,13211,8574,9915,12696,14095,NULL,NULL,19619,20166,VA,8380,0,2022
670,1,7/7/2010,ADESA,2006,4,KIA,SORENTO 4WD,EX,4D SPORT UTILITY EX,SILVER,AUTO,1,Alloy,80814,OTHER ASIAN,MEDIUM SUV,OTHER,10022,13383,14302,16933,9876,12205,14222,15827,NULL,NULL,19619,20166,VA,6660,0,2022
671,0,7/7/2010,ADESA,2006,4,MERCURY,MILAN 4C,Bas,4D SEDAN,SILVER,MANUAL,1,Alloy,61239,AMERICAN,MEDIUM,FORD,7535,9045,10737,11681,7150,7930,11133,11759,NULL,NULL,19619,20166,VA,6980,0,728
672,1,7/7/2010,ADESA,2005,5,DODGE,NEON,SXT,4D SEDAN,SILVER,AUTO,NULL,NULL,75399,AMERICAN,COMPACT,CHRYSLER,2935,3841,6245,7138,3011,4031,5759,6770,NULL,NULL,19619,20166,VA,4805,0,686
673,0,7/7/2010,ADESA,2005,5,FORD,FREESTAR FWD V6,S,PASSENGER 3.9L,GOLD,AUTO,2,Covers,71094,AMERICAN,VAN,FORD,4178,5662,8231,9554,5131,6345,8925,10234,NULL,NULL,19619,20166,VA,5270,0,1506
674,0,7/7/2010,ADESA,2002,8,GMC,ENVOY 4WD 6C,SLE,4D UTILITY 4.2L SLE,GOLD,AUTO,1,Alloy,84685,AMERICAN,MEDIUM SUV,GM,5455,6665,8762,9875,5409,6673,8358,9792,NULL,NULL,19619,20166,VA,6480,0,2452
675,0,7/7/2010,ADESA,2004,6,BUICK,RENDEZVOUS AWD,CXL,4D SUV CX,RED,AUTO,2,Covers,66455,AMERICAN,MEDIUM SUV,GM,3762,5304,7616,9099,4470,5434,8646,9580,NULL,NULL,19619,20166,VA,6860,0,3910
676,0,7/7/2010,ADESA,2003,7,FORD,ESCAPE 4WD V6,XLT,4D CUV 3.0L XLT,RED,AUTO,1,Alloy,74481,AMERICAN,SMALL SUV,FORD,5405,7012,8815,10781,4746,5855,8317,9494,NULL,NULL,19619,20166,VA,6980,0,1689
677,1,7/7/2010,ADESA,2001,9,SATURN,S SERIES,SL1,4D SEDAN SL1,SILVER,AUTO,2,Covers,74145,AMERICAN,COMPACT,GM,2010,2716,5592,9499,1708,2480,4113,4803,NULL,NULL,19619,20166,VA,2925,0,1923
678,0,7/14/2010,ADESA,2006,4,CHEVROLET,HHR,LS,4D SUV 2.2L LS,BLACK,AUTO,1,Alloy,71220,AMERICAN,MEDIUM,GM,5922,7223,10288,11900,5549,6610,9634,10740,NULL,NULL,52117,20166,VA,6900,0,803
679,0,7/14/2010,ADESA,2001,9,TOYOTA,CAMRY 4C,CE,4D SEDAN CE,SILVER,AUTO,2,Covers,79419,TOP LINE ASIAN,MEDIUM,OTHER,3858,4490,6143,7528,3745,4543,5878,7131,NULL,NULL,52117,20166,VA,6270,0,869
680,0,7/14/2010,ADESA,2004,6,BUICK,CENTURY V6,Cus,4D SEDAN CUSTOM,SILVER,AUTO,1,Alloy,92219,AMERICAN,MEDIUM,GM,3658,5132,6849,8448,3521,5043,6664,8946,NULL,NULL,52117,20166,VA,4645,0,2351
681,0,7/14/2010,ADESA,2004,6,FORD,EXPLORER 4WD V6,XLT,4D SUV 4.0L XLT,BLACK,AUTO,1,Alloy,63376,AMERICAN,MEDIUM SUV,FORD,5630,7678,9336,11451,6918,8381,10934,12476,NULL,NULL,52117,20166,VA,9000,0,1508
682,0,7/14/2010,ADESA,2008,2,MAZDA,MAZDA3,i,4D SEDAN I,BLACK,AUTO,2,Covers,56542,OTHER ASIAN,MEDIUM,OTHER,11156,12557,14778,15834,10866,12382,14592,16129,NULL,NULL,52117,20166,VA,8620,0,837
683,0,7/21/2010,ADESA,2006,4,CHRYSLER,PACIFICA FWD,Tou,4D SPORT TOURING,SILVER,AUTO,1,Alloy,80361,AMERICAN,CROSSOVER,CHRYSLER,9178,11100,12808,14430,8379,10480,12477,13932,NULL,NULL,52117,20166,VA,8420,0,1503
684,0,7/21/2010,ADESA,2008,2,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,GREY,AUTO,2,Covers,49688,AMERICAN,MEDIUM,GM,10007,11384,14198,15206,9040,9905,13412,14262,NULL,NULL,52117,20166,VA,10025,0,764
685,0,7/21/2010,ADESA,2006,4,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 3.7L,BLUE,AUTO,1,Alloy,65259,AMERICAN,LARGE TRUCK,CHRYSLER,9835,12042,14462,16830,8499,10698,12696,14652,YES,GREEN,52117,20166,VA,11740,0,533
686,0,7/21/2010,ADESA,2005,5,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,GREEN,AUTO,1,Alloy,71965,AMERICAN,MEDIUM SUV,GM,7882,9621,12225,13833,7144,8936,11440,13260,NULL,NULL,52117,20166,VA,8110,0,1974
687,0,7/21/2010,ADESA,2007,3,FORD,FUSION 4C,SEL,4D SEDAN SEL,GREY,AUTO,1,Alloy,82343,AMERICAN,MEDIUM,FORD,10764,12763,14018,15642,11007,12966,16514,19453,NULL,NULL,52117,20166,VA,8620,0,853
688,0,7/21/2010,ADESA,2006,4,GMC,1500 SIERRA PICKUP 2,SLE,REG CAB 4.3L,WHITE,AUTO,1,Alloy,80503,AMERICAN,LARGE TRUCK,GM,7328,8703,12335,13653,6664,7917,10348,11917,NULL,NULL,52117,20166,VA,7510,0,1373
689,0,7/21/2010,ADESA,2006,4,NISSAN,SENTRA,Bas,4D SEDAN 1.8,BLUE,AUTO,1,Alloy,83528,TOP LINE ASIAN,COMPACT,OTHER,5534,6940,9029,10475,5292,6423,9024,10045,NULL,NULL,52117,20166,VA,5890,0,594
690,0,8/4/2010,ADESA,2005,5,MITSUBISHI,LANCER,ES,4D SEDAN ES,SILVER,AUTO,2,Covers,64470,OTHER ASIAN,COMPACT,OTHER,3979,5120,7210,8440,3589,4266,6771,7602,NULL,NULL,52117,20166,VA,4690,0,533
691,0,8/4/2010,ADESA,2006,4,FORD,MUSTANG V6,Bas,2D COUPE,BLUE,AUTO,1,Alloy,61889,AMERICAN,SPORTS,FORD,9537,11189,12981,14480,8451,9768,12714,14273,NULL,NULL,52117,20166,VA,10035,0,728
692,0,8/4/2010,ADESA,2002,8,MAZDA,TRIBUTE 4WD V6,ES,4D SPORT UTILITY ES,GOLD,AUTO,1,Alloy,96902,OTHER ASIAN,SMALL SUV,OTHER,3810,5149,6929,7946,4347,5663,7073,8398,NULL,NULL,52117,20166,VA,5700,0,1930
693,0,8/4/2010,ADESA,2004,6,CHEVROLET,TRAILBLAZER EXT 4WD,Nor,4D SUV 4.2L LS,MAROON,AUTO,1,Alloy,83285,AMERICAN,MEDIUM SUV,GM,6966,8773,10984,12868,5823,7326,9752,11319,NULL,NULL,52117,20166,VA,9030,0,2152
694,0,8/4/2010,ADESA,2006,4,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,BLACK,AUTO,2,Covers,78035,AMERICAN,VAN,CHRYSLER,6379,7879,10509,12198,5924,7615,10330,12166,NULL,NULL,52117,20166,VA,7620,0,1623
695,0,8/4/2010,ADESA,2006,4,MERCURY,MONTEGO,Bas,4D SEDAN LUXURY,GOLD,AUTO,1,Alloy,65743,AMERICAN,LARGE,FORD,7638,9350,11036,13025,7043,8378,11589,12445,NULL,NULL,52117,20166,VA,7420,0,1313
